 "concept" , "prefLabel" , "altLabel" , "related" ,
 "https://www.eagle-network.eu/voc/typeins/lod/80" , "Weihinschrift" , "Fogadalmi felirat" , "https://www.eagle-network.eu/voc/typeins/lod/85" ,
 "https://www.eagle-network.eu/voc/typeins/lod/80" , "Weihinschrift" , "Fogadalmi felirat" , "https://www.eagle-network.eu/voc/typeins/lod/79" ,
 "https://www.eagle-network.eu/voc/typeins/lod/80" , "Weihinschrift" , "Fogadalmi felirat" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/80" , "Weihinschrift" , "Fogadalmi felirat" , "https://www.eagle-network.eu/voc/typeins/lod/84" ,
 "https://www.eagle-network.eu/voc/typeins/lod/80" , "Weihinschrift" , "Fogadalmi felirat" , "https://www.eagle-network.eu/voc/typeins/lod/82" ,
 "https://www.eagle-network.eu/voc/typeins/lod/398" , "Consolatory decree" , "consolatory text" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/15" , "Décret d'association" , "Decreto de una asociación" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/16" , "Décret de cité" , "Decreto de una ciuitas" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/17" , "Décret de communauté" , "Decreto de una comunidad" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/18" , "Décret du préteur" , "Decreto del pretor" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/19" , "Décret impérial" , "Decreto imperial" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/20" , "Décret provincial" , "Decreto provincial" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/89" , "Dédicace de statue" , "Dédicatoria de estatua" , "https://www.eagle-network.eu/voc/typeins/lod/88" ,
 "https://www.eagle-network.eu/voc/typeins/lod/89" , "Dédicace de statue" , "Dédicatoria de estatua" , "https://www.eagle-network.eu/voc/typeins/lod/27" ,
 "https://www.eagle-network.eu/voc/typeins/lod/27" , "Statue inscription" , "Leyenda de una estatua" , "https://www.eagle-network.eu/voc/typeins/lod/89" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedica votiva" , "https://www.eagle-network.eu/voc/typeins/lod/88" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedica votiva" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedica votiva" , "https://www.eagle-network.eu/voc/typeins/lod/372" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedica votiva" , "https://www.eagle-network.eu/voc/typeins/lod/407" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedica votiva" , "https://www.eagle-network.eu/voc/typeins/lod/408" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedicatoria votiva" , "https://www.eagle-network.eu/voc/typeins/lod/88" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedicatoria votiva" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedicatoria votiva" , "https://www.eagle-network.eu/voc/typeins/lod/372" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedicatoria votiva" , "https://www.eagle-network.eu/voc/typeins/lod/407" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Dedicatoria votiva" , "https://www.eagle-network.eu/voc/typeins/lod/408" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Votive" , "https://www.eagle-network.eu/voc/typeins/lod/88" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Votive" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Votive" , "https://www.eagle-network.eu/voc/typeins/lod/372" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Votive" , "https://www.eagle-network.eu/voc/typeins/lod/407" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "Votive" , "https://www.eagle-network.eu/voc/typeins/lod/408" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "votive inscription" , "https://www.eagle-network.eu/voc/typeins/lod/88" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "votive inscription" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "votive inscription" , "https://www.eagle-network.eu/voc/typeins/lod/372" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "votive inscription" , "https://www.eagle-network.eu/voc/typeins/lod/407" ,
 "https://www.eagle-network.eu/voc/typeins/lod/83" , "Dédicace votive" , "votive inscription" , "https://www.eagle-network.eu/voc/typeins/lod/408" ,
 "https://www.eagle-network.eu/voc/typeins/lod/372" , "votive inscription" , "inscription votive" , "https://www.eagle-network.eu/voc/typeins/lod/83" ,
 "https://www.eagle-network.eu/voc/typeins/lod/372" , "votive inscription" , "inscription votive" , "https://www.eagle-network.eu/voc/typeins/lod/82" ,
 "https://www.eagle-network.eu/voc/typeins/lod/77" , "Imprécation" , "Imprecación" , "https://www.eagle-network.eu/voc/typeins/lod/76" ,
 "https://www.eagle-network.eu/voc/typeins/lod/22" , "Édit" , "Editto" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/22" , "Édit" , "Edicto" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/22" , "Édit" , "Edict" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/183" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/6" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/8" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/7" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/9" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "legal text" , "https://www.eagle-network.eu/voc/typeins/lod/10" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/183" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/6" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/8" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/7" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/9" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Law / legal text" , "https://www.eagle-network.eu/voc/typeins/lod/10" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/183" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/6" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/8" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/7" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/9" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "regulation" , "https://www.eagle-network.eu/voc/typeins/lod/10" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/183" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/6" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/8" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/7" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/9" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Legge" , "https://www.eagle-network.eu/voc/typeins/lod/10" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/183" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/6" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/8" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/7" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/9" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Gesetz" , "https://www.eagle-network.eu/voc/typeins/lod/10" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/183" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/6" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/8" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/7" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/9" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley" , "https://www.eagle-network.eu/voc/typeins/lod/10" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/183" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/6" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/8" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/7" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/9" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Ley / jurídica" , "https://www.eagle-network.eu/voc/typeins/lod/10" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/183" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/6" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/8" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/7" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/9" ,
 "https://www.eagle-network.eu/voc/typeins/lod/4" , "Law" , "Lex" , "https://www.eagle-network.eu/voc/typeins/lod/10" ,
 "https://www.eagle-network.eu/voc/typeins/lod/70" , "Elogium" , "Dedica onoraria pubblica" , "https://www.eagle-network.eu/voc/typeins/lod/72" ,
 "https://www.eagle-network.eu/voc/typeins/lod/70" , "Elogium" , "Dedica onoraria pubblica" , "https://www.eagle-network.eu/voc/typeins/lod/69" ,
 "https://www.eagle-network.eu/voc/typeins/lod/70" , "Elogium" , "Homenaje" , "https://www.eagle-network.eu/voc/typeins/lod/72" ,
 "https://www.eagle-network.eu/voc/typeins/lod/70" , "Elogium" , "Homenaje" , "https://www.eagle-network.eu/voc/typeins/lod/69" ,
 "https://www.eagle-network.eu/voc/typeins/lod/72" , "Hommage impériale" , "Homenaje imperial" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honorary inscription" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honorary inscription" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "Honorific" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "Honorific" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honours" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honours" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "Posthumous honours" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "Posthumous honours" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honorific monument" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honorific monument" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honorific statue" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honorific statue" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "Ehreninschrift" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "Ehreninschrift" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honorary" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "honorary" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "inscription honorifique" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "inscription honorifique" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "inscription honorifique" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "inscription honorifique" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "iscrizione onoraria" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "iscrizione onoraria" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "dedica onoraria" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "dedica onoraria" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "titulus honorarius" , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , "titulus honorarius" , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , τιμητική επιγραφη , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , τιμητική επιγραφη , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , فخري , "https://www.eagle-network.eu/voc/typeins/lod/70" ,
 "https://www.eagle-network.eu/voc/typeins/lod/69" , "Honorific inscription" , فخري , "https://www.eagle-network.eu/voc/typeins/lod/355" ,
 "https://www.eagle-network.eu/voc/typeins/lod/93" , "Epitaphe métrique" , "Epitaphe métrico" , "https://www.eagle-network.eu/voc/typeins/lod/92" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Epitaph" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Epitaph" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "funerary" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "funerary" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "epigrafe sepolcrale" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "epigrafe sepolcrale" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "epigrafe sepolcrale pubblica" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "epigrafe sepolcrale pubblica" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "epigrafe sepolcrale privata" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "epigrafe sepolcrale privata" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "funerary inscription" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "funerary inscription" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Funerary verse" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Funerary verse" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Gladiator memorial" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Gladiator memorial" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Inscription funéraire" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Inscription funéraire" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Inscription probablement funéraire" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Inscription probablement funéraire" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Grabinschrift" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Grabinschrift" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Sepulchral inscription" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "Sepulchral inscription" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "sírfelirat" , "https://www.eagle-network.eu/voc/typeins/lod/93" ,
 "https://www.eagle-network.eu/voc/typeins/lod/92" , "Sepulcralis" , "sírfelirat" , "https://www.eagle-network.eu/voc/typeins/lod/354" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "list" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "list" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "list" , "https://www.eagle-network.eu/voc/typeins/lod/32" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "list" , "https://www.eagle-network.eu/voc/typeins/lod/33" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "list" , "https://www.eagle-network.eu/voc/typeins/lod/34" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/32" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/33" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/34" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/32" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/33" ,
 "https://www.eagle-network.eu/voc/typeins/lod/108" , "Verzeichnis" , "liste" , "https://www.eagle-network.eu/voc/typeins/lod/34" ,
